,polarity,subjectivity
Hardly Wait_Placebo_2009,-0.07708333333333335,0.4881944444444444
Harlem Shuffle_Righteous Brothers_1999,0.1062375992063492,0.44387400793650794
Harmony_Jesse Malin_2008,0.25052083333333336,0.6703124999999999
Hart(z) IV_Eko Fresh_2006,0.33888888888888885,0.6611111111111111
Hasta El Final_La Portuaria_2005,0.0,1.0
Hate Zone_Brand X_1977,0.0,0.0
Hate_Organized Konfusion_1997,-0.16944054763203703,0.5670303691580287
Haughtiness And Puerile Dreams_Autumnblaze_2009,0.11875,0.59375
Haunt Me (Album Version)_Wednesday 13_2005,0.44752747252747255,0.5782967032967034
Haunted House_Gene Simmons_1987,0.19161649753755014,0.5695808577387524
Haunting_LORE_2006,0.24488636363636362,0.4954545454545455
Have It Your Way_Leigh Jones_2008,0.20714285714285716,0.6071428571428571
Have Thine Own Way Lord_Marty Robbins_1991,0.43999999999999995,0.8800000000000001
Have Yourself A Merry Little Christmas (LP Version)_George Huff_2007,0.21712962962962962,0.575925925925926
Have Yourself A Merry Little Christmas_Hem_2005,0.21416666666666667,0.5433333333333333
Having You There_Mississippi Mass Choir_1995,0.012023809523809536,0.6713756613756614
HawaÃ¯_Java_2001,0.5,1.0
He Can't Love you_Michael Stanley Band_1980,0.4392857142857143,0.538095238095238
He Never Changes_4Him_1991,0.0841880341880342,0.5393162393162393
He Says The Same Things To Me_Skeeter Davis_1964,0.08337912087912087,0.305952380952381
He Was Here_Scott Krippayne_2003,0.0072463768115942065,0.3554347826086957
He Wasn't Man Enough_Toni Braxton_2000,0.16250000000000003,0.3404761904761905
He Who Breeds Pestilence_Behemoth_2009,0.11990017361111112,0.5187499999999999
He Will Break Your Heart_Jerry Butler_1960,0.41813371813371814,0.5901635401635401
He's A Rebel_Crystals_1993,0.5075132275132276,0.6211243386243385
Head Banger_EPMD_1992,-0.03660858585858585,0.5362727272727272
Head For Backstage Pass_Jeff Beck_1976,0.0,0.0
Head GoneWine Up Uh Self (Album Version)_Elephant Man_2003,-0.13794238683127572,0.49812757201646096
Headless Heroes (LP Version)_Eugene McDaniels_1971,0.07394957983193277,0.3415966386554622
Headlines_John Fogerty_1986,-0.21564327485380114,0.489327485380117
Headlock_Esser_2008,-0.2584656084656085,0.6259259259259259
Headsprung_LL Cool J_2004,0.06845879345879345,0.3118251493251494
Healed (LP Version)_Shirley Caesar_1991,0.38528911564625845,0.46267006802721083
Healing_Blessid Union Of Souls_2008,0.12268518518518519,0.4986111111111111
Hear Me Lord (2001 Digital Remaster)_George Harrison_1999,0.1685267857142857,0.35446428571428573
Hear Me Now_Wet Wet Wet_2004,-0.012241118669690096,0.4521504157218444
Hear My Train A Comin'_Jimi Hendrix_1989,-0.18101851851851847,0.5018518518518518
Heard 'Em Say_Kanye West  Adam Levine_2005,0.0,0.0
Heart Half Empty_Ty Herndon;Stephanie Bentley_0,0.1009665621734587,0.4290229885057473
Heart it Races (Frank Tetaz Remix)_Architecture In Helsinki_2007,-0.18125000000000002,0.31666666666666665
Heart it Races (Yacht's I Should Coco Mix)_Architecture In Helsinki_2007,-0.18125000000000002,0.31666666666666665
Heart Trouble_Martina McBride_1993,-0.06555555555555556,0.19888888888888892
Heart's Grown Cold (LP Version)_Blackfoot_1984,-0.4455555555555556,0.8788888888888888
Heart-Shaped Box_Nirvana_1994,0.15729544479544483,0.5044733044733044
Heartbreaker_Free_1972,0.09549910873440283,0.6157159833630423
Heartbreaker_Ray Charles_1961,0.1720628908128908,0.6098965848965848
Heartburn_Alicia Keys_2003,-0.06750992063492064,0.3412698412698413
Heartless_Hoods_2005,0.019047619047619035,0.5619047619047619
Heaven (LP Version)_Rude Boys_1990,0.32833333333333337,0.5399999999999998
Heaven Can Wait_Michael Jackson_2001,0.4028298611111111,0.6105555555555556
Heaven Only Knows_K-OS_2002,0.14936904761904762,0.6271488095238096
Heaven Stood Still_Mink DeVille_1980,0.06727272727272726,0.5333333333333333
Heaven's Hung In Black (Reprise)_WASP_2007,-0.2596491228070176,0.5000000000000001
Heaven's In New York_Wyclef Jean_2007,0.20571847507331384,0.4692068146906857
Heavenly Father_FU-Schnickens_1992,0.4,0.7
Heavy Like Sunday_Leona Naess_2008,0.009836065573770493,0.4415983606557377
Heavy On My Mind (Album Version)_Back Door Slam_2007,-0.20643274853801175,0.4309941520467837
Hel Vete_Finntroll_2004,0.07954545454545453,0.5143939393939395
Helena 2 (Album Version)_Misfits_1999,0.3715277777777778,0.586111111111111
Hello Space Boy_Behemoth_2000,-0.06363636363636366,0.6727272727272726
Hello_Jan Wayne_2010,0.029978354978354972,0.4795995670995671
Hello_LL Cool J  Amil_2000,0.1606164810246443,0.5549170217537562
Hell_Foo Fighters_2005,0.2571428571428571,0.4904761904761905
Help Me Make It Through the Night_Charley Pride_2002,-0.060751594084927425,0.5270926604259938
Help Me_Chris Brown_2005,0.12025089605734772,0.5146953405017921
Help Youngblood Get To the Freaky Party_Teena Marie_1984,0.08361049519586104,0.45941734417344177
Her Golden Robe In Silence Veiled_Autumnblaze_1999,0.04375,0.35000000000000003
Here And Beyond_Behemoth_2002,-0.14039918414918418,0.5506410256410257
Here Comes The Hotstepper_Ini Kamoze_1995,0.29360389610389614,0.3817857142857142
Here I Am King_Primordial_1995,0.025000000000000005,0.6166666666666667
Here I Am_FFH_2003,0.238370720188902,0.7487012987012988
Here I Am_Phantom Planet_2004,0.42857142857142855,0.5119047619047619
Here The Sun Never Shines_The Funeral Pyre_2006,-0.3541666666666667,0.5236111111111111
Here we are_The Refreshments_2001,0.18636363636363634,0.38030303030303025
Here With Me_Arika Kane_0,0.028703703703703697,0.6990740740740738
Here Without You_3 Doors Down_2002,0.06458333333333333,0.5921875
Hero In A Dream_Ensiferum_1999,0.040625,0.6364583333333333
Herz an herz (Live Version)_Paso Doble_1985,0.0,0.75
Hesitation Blues_Hot Tuna_1970,-0.02512626262626262,0.43059764309764303
Het Spongebob Squarepants Lied_Spongebob Squarepants_2005,0.038147281436734556,0.5304778203278208
Heut' Nacht_Spliff_1982,0.0,0.0
Hex Breaker_Taint_2009,0.01938775510204081,0.4974489795918367
Hey Daddy (Daddy's Home)_Usher_2010,0.37946428571428564,0.7232142857142856
Hey Daddy_Korn_1999,-0.10673416146761737,0.45032679738562087
Hey Joe_Carl Smith_1993,0.195,0.5387500000000001
Hey Joe_Roy Buchanan_1974,0.07630805408583186,0.3912404467960024
Hey Little Girl (1949)_Professor Longhair_1993,0.10802045177045178,0.6848595848595848
Hey Louise_Neil Diamond_1980,0.22499999999999998,0.525
Hey Sexy Lady_Shaggy  Brian and Tony Gold_2002,0.2750829945799458,0.6637127371273712
Hi De Ho_Bobby Darin_2005,0.17255050505050507,0.4727430555555556
Hi Ho Silver_Roy Rogers_1980,0.3430555555555556,0.5487654320987656
Hide Away_Freddie King_1960,0.0,0.0
Hide Thou Me_Oak Ridge Boys_1999,0.03809523809523809,0.3666666666666667
High Horse_Daniel Johnston_2009,0.13860593512767427,0.5434851621808143
High On the Mountain_The Del McCoury Band_2009,0.09492063492063492,0.6098412698412699
High-Speed French Train_Alexandre Desplat_2009,0.0,0.0
Hillbillies From Outerspace_The Vaughan Brothers_1990,0.0,0.0
Hips Don't Lie (featuring Wyclef Jean)_Shakira Featuring Wyclef Jean_2006,0.022386759581881525,0.42970383275261337
Hiroshima_Utopia_1977,-0.1590909090909091,0.3409090909090909
HISTORY_Michael Jackson_1995,0.2012265512265512,0.44563492063492066
Hit my heart_JK_2002,0.12194444444444433,0.97
Hit The Lights_Metallica_1982,0.1854631696428571,0.6959183673469388
Ho Shit (Chopped&Screwed)_5th Ward Boyz_1993,-0.11728991301907975,0.5855242905242906
Hold On (LP Version)_Michelle Tumes_1999,0.006161616161616151,0.30868686868686873
Hold On Baby_Janet Jackson_1993,0.2,0.5
Hold On I'm A Comin' (Album Version)_Bill Cosby_1968,-0.17472951431284764,0.5234474630307964
Hold On_22-20s_2004,0.2,0.39999999999999997
Hold On_Hot Chip_2008,0.10026785714285716,0.3521428571428574
Hold On_White Heart_1982,0.007716049382716046,0.5552469135802469
Hold Up My Heart_Brooke White_2009,0.052777777777777785,0.6027777777777777
Hole In My Head_Dixie Chicks_1999,0.12546296296296297,0.4856481481481483
Hole In The Pumpkin_Ini Kamoze_1988,-0.15625,0.4375
Hollow Eyes (Beat The System Album Version)_Petra_1986,-0.19794773128106455,0.22804232804232805
Honey_Mariah Carey Featuring Da Brat and JD_1997,0.12953880914407234,0.6026467684362418
Honey_Mariah Carey_1997,0.10660714285714278,0.6100000000000002
Honey_R Kelly and Jay Z_2002,0.021055293912436764,0.5875266003837433
Honor The Lord (He Holds The Keys Album Version)_Steve Green_1985,0.15,1.0
Hoochie Coochie Man_The Jeff Healey Band_1989,0.08666666666666666,0.4766666666666667
Hope  (Edited Album Version)_Twista Featuring Cee-Lo_2004,0.21737091696182606,0.5542081857536404
Hopelessly_Epitaph_1998,0.28948051948051956,0.5946428571428571
Hopelessly_Rick Astley_1993,0.12254464285714287,0.6251488095238095
Horrible_Jack Off Jill_1995,-0.7934782608695652,0.8826086956521739
Horse Doctor_ Come Quick_Corb Lund_2009,-0.016788766788766788,0.37869352869352874
Hot Girls_Kiprich_2003,0.2978279718365926,0.7121483305966064
Hot Rod Lincoln_Asleep At The Wheel_1988,0.14136904761904764,0.4863095238095239
Hot Tamale Baby_Buckwheat Zydeco_1987,0.19014550264550267,0.5892195767195767
Hotel_Cassidy featuring R Kelly_2003,0.27165009469696966,0.5648674242424243
Hotta_TOK_2006,0.2625,0.5687499999999999
Hourglass_Borialis_2004,-0.03146318811212429,0.5434692671394797
House Full Of Bullets_Joe Satriani_1998,0.0,0.0
House of Love_Steel Pulse_1997,0.33768201495474226,0.49321133412042495
House Of Pain_Van Halen_1983,0.18333333333333335,0.6375
House Of Wolves (Album Version)_My Chemical Romance_2006,-0.46021164021164007,0.5783068783068781
How Bad Do You Want It_Mark Wills_2003,0.022160645867542437,0.5114805692391898
How Beautiful (Cry For The Desert Album Version)_Twila Paris_1990,0.5641605126899245,0.7937908496732027
How Can I_Jah Cure_2003,0.41474867724867726,0.5865079365079363
How Can You Call That Beautiful (Stewkey Vocal)_Nazz_1984,0.38534482758620675,0.7672413793103448
How Can You Resist It_Teena Marie_1990,0.373415404040404,0.597171717171717
How Does It Feel_Avril Lavigne_2004,0.01907894736842106,0.46381578947368424
How Great Thou Art_Ronnie Milsap_2008,0.7555555555555558,0.713888888888889
How Long Will It Take_Warner mack_0,0.06713250517598342,0.4468426501035197
How Many More Years (LP Version)_John Hammond_2002,0.19694749694749697,0.42686202686202684
How Old Are You_Loudon Wainwright III_1994,0.05113636363636365,0.36027131782945726
How We Get Down_Bad Azz_2002,-0.14114130227411473,0.5171992758199655
How Ya Like Me Now_Kool Moe Dee_1987,0.1017255892255892,0.44161427197141495
Hoy Es Hoy_Memphis La Blusera_1998,0.0,0.0
Hoy_Emilio_2003,0.0,0.0
Human Being (1972 demo)_New York Dolls_1994,0.023191225985343625,0.2602089522677757
Human Being_The New York Dolls_1974,0.023191225985343625,0.2602089522677757
Human Cannonball_Loudon Wainwright III_1995,0.08333333333333333,0.4916666666666667
Human Guinea Pig_Suicidal Tendencies_1987,0.0577922077922078,0.3109090909090909
Humanity_The Berzerker_2000,-0.02028635778635779,0.5582207207207207
Hummingbird_Jimmy Page_1988,0.23577538053344504,0.5713901689708141
Hummingbird_Leon Russell_1970,0.3138091075591075,0.6158882783882784
Hunger Strike_Temple Of The Dog_1991,-0.5,0.9
Hunter And The Hunted (Live)_Simple Minds_1983,0.21666666666666667,0.6868055555555554
Hunting_Deep Forest_1992,-0.10777777777777778,0.5739814814814814
Hurry Up And Come_Cocoa Tea_2008,-0.17280092592592589,0.49745370370370373
Husbands And Wives_Roger Miller_1992,-0.1875,0.48749999999999993
Hypergasm_Chaotica_1999,0.0,0.0
I Am Fred Astaire (Album Version)_Taking Back Sunday_2004,0.2810657596371883,0.5905895691609978
I Am Going (Album Version)_Randy Travis_2000,0.03125,0.525
I Am The Club (Explicit Album Version)_Plies_2007,0.11666666666666665,0.47222222222222227
I Believe In You (More Than A Story Album Version)_Go Fish_1980,0.11722222222222221,0.4254761904761904
I Can't Be Satisfied_John Hammond_2002,-0.03826767676767677,0.4315555555555555
I Can't Be Your Man_Porter Wagoner_1993,0.026666666666666672,0.5259259259259259
I Can't Feel You Anymore_Loretta Lynn_1994,0.2686363636363637,0.5376767676767676
I Can't Rest_Fontella Bass_2006,0.09045080433969323,0.6324588477366255
I Can't Stop Loving You_Martina McBride_2005,0.08227272727272726,0.475
I Can't Wait Until Tomorrow (Live)_Gary Moore_1985,-0.012500000000000004,0.29374999999999996
I Can't_Foxy Brown  Total_1999,0.04893353174603176,0.504202097505669
I Cannot Believe It's True_Phil Collins_1982,0.15,0.4546875000000001
I Changed My Mind (DJ Spinna Remix)_Lyrics Born_2005,0.09264069264069263,0.3644018583042974
I Constantly Thank God For Esteban (Album Version)_Panic! At The Disco_2005,-0.02429991883116884,0.6140151515151515
I Could Be Dreaming_Belle and Sebastian_1996,-0.044328703703703676,0.49768518518518523
I Could Use Another You (Digital Re-Recording)_Eddy Raven_1984,0.1596536796536796,0.4166233766233765
I Cried All The Way To The Altar_Patsy Cline_1995,-0.13,0.41999999999999993
I denna ljuva sommartid_Sofia Karlsson_2002,0.0,0.0
I Did it for You_David Cook_2008,-0.02,0.5700000000000001
I Didn't Know_Benny Spellman_0,0.14764957264957268,0.3683760683760683
I Didn't Mean To_Casual_1994,-0.12474419519874066,0.5538715072805982
I Don't Know_Teenage Fanclub_1991,-0.08819444444444445,0.3006944444444445
I Don't Love You Anymore_George Jones_1966,0.2530303030303031,0.44670231729055243
I Don't Wanna be A Star_Corona_1995,0.3094742063492063,0.5443948412698413
I Don't Want To Hear Any More_Eagles_2007,0.10445578231292517,0.5292176870748299
I Don't Want To Let You Go_Weezer_2009,0.18107142857142855,0.6635714285714285
I Don't Want To Talk About It_G-Unit_1997,-0.049123115210071774,0.41963255745864436
I Don't Want Your Love_Dealership_2004,0.32916666666666666,0.6972222222222221
I Dunno (LP Version)_Georgia Satellites_1989,0.02228641456582632,0.540966386554622
I Feel So Good_JB Lenoir_1995,0.5333333333333333,0.8
I Found You_The Impressions_1963,0.25000000000000006,0.3217391304347825
I Get My Paper_Cassidy featuring Swizz Beatz_2007,0.15262544802867384,0.42586917562724014
I Give Up (Album Version)_Stellar Kart_2008,0.04169472502805835,0.333641975308642
I Go To Work_Kool Moe Dee_1989,0.028659026159026154,0.48761914011914004
I Got A Seecret_Redman_1998,0.05479597463468431,0.5776481940998069
I got A Woman_Eddie Boyd_1957,-0.005555555555555556,0.37777777777777777
I Got Over It (Album Version)_Robben Ford_1988,0.018666666666666668,0.6063333333333334
I Got Stripes (Live)_Johnny Cash_2006,-0.20222222222222222,0.32972222222222225
I Gotta Keep Dancing_Corona_1995,-0.19375,0.55625
I Guess I'm Crazy_Jim Reeves_1990,-0.04545454545454546,0.9
I Heard Her Call My Name_The Velvet Underground_1968,-8.239936510889834e-18,0.5171875000000001
I hit You Wit The Pepper_Messy Marv_2006,-0.026948051948051947,0.3874458874458875
I Just Knew_Kellie Coffey_2002,0.15870370370370368,0.48818783068783067
I Know A Place_Joe Bonamassa_2010,-0.020255102040816327,0.396530612244898
I Know I Can_Dave Hollister_2008,0.08653926482873851,0.4800334168755222
I Know Somethin (Bout You)_Alice In Chains_1990,0.18333333333333335,0.6333333333333333
I Like The Way_Tommy James And The Shondells_1967,0.28764550264550265,0.5274338624338625
I Love No One But You_Don Gibson_1991,0.39166666666666666,0.5583333333333333
I Love This Town_Bon Jovi_2007,0.11206247456247456,0.4984228734228734
I Love U_Chris Brown_2010,0.5517142857142856,0.5997142857142862
I Love You (LP Version)_Cindy Morgan_2011,0.29047619047619044,0.5649659863945578
I Love You And You Love Me_Andy Russell_2009,0.1659090909090909,0.5076599326599325
I Love You More Than You'll Ever Know (LP Version)_Donny Hathaway_1990,0.4198051948051948,0.5607142857142857
I Love You_ You Imbecile_Pelle Carlberg_2007,0.10329545454545452,0.5362499999999999
I Need Love_Usher_1999,0.35000000000000003,0.46388888888888896
I Need You Now_Agnes_2009,-0.05512566137566138,0.5513558201058201
I Never Came_Queens Of The Stone Age_2005,-0.046693485086342225,0.6042222658294089
I Only Have Eyes For You (Album Version)_John Stevens_2005,0.12285714285714287,0.9057142857142857
I Put A Spell On You_Maysa_2010,0.39126984126984127,0.5280753968253968
I Put a Spell on You_Screamin' Jay Hawkins_1956,0.326031746031746,0.5249206349206349
I Saw Three Ships_Kevin Max_2005,0.0,0.0
I See God_Johnny Nash_1959,0.16315789473684209,0.6421052631578948
I See You_Grayson Capps_2005,0.14204445246111916,0.5195206028539361
I Stayed Long Enough_Tammy Wynette_1968,0.10769230769230768,0.48461538461538456
I Surrender All_Clay Crosse_1998,0.08627946127946126,0.6
I Swear the Visine is for my Allergies_Salt The Wound_2008,0.1282608695652174,0.525
I Wanna Be Where You Are_Michael Jackson_1972,0.19999999999999998,0.3520833333333333
I Wanna Sing (Autobiography Album Version)_Scott Krippayne_1999,0.2458333333333333,0.5341666666666667
I Want It_Zombie Girl_2006,0.08898809523809526,0.5738095238095238
I Want Love (Tween You & Me) (Album Version)_Tony Joe White_1973,0.19545454545454544,0.36363636363636365
I Want More - Part 1_Faithless_2004,0.07154882154882154,0.5578703703703703
I Want To Know You More_Scott Krippayne_0,0.08308913308913307,0.5583028083028083
I Want You (Album Version)_Faith Hill_2005,0.11569444444444446,0.3388888888888889
I Want You Back_The Plimsouls_1981,-0.042857142857142864,0.3671428571428571
I Want Your Soul For Christmas_Schoolyard Heroes_2008,0.03882275132275132,0.6062169312169312
I Want You_Sophie B Hawkins_1992,-0.09183006535947709,0.5996732026143791
I Was a Human Bomb for the FBI_Zombina and The Skeletones_2006,0.2009539842873176,0.352665544332211
I Will Be Free (LP Version)_Cindy Morgan_1993,0.30744047619047626,0.5958333333333335
I Will Hear (Psalm 85)_John Michael Talbot_2000,-0.23636363636363633,0.5727272727272726
I Will Shelter You_Bob Carlisle_1998,0.004722222222222216,0.4666666666666667
I Will Turn Your Money Green (Take 1)_Furry Lewis_1929,-0.054444444444444455,0.5831111111111111
